Disaster Group,Disaster Type,Region,Year of Occurrence,Total Deaths
Natural,Extreme temperature,Europe,2012,64
Natural,Extreme temperature,Europe,2012,10
Natural,Extreme temperature,Europe,2012,5
Natural,Extreme temperature,Europe,2012,112
Natural,Earthquake,Americas,2012,0
Natural,Flood,Africa,2012,0
Natural,Flood,Oceania,2012,10
Natural,Storm,Asia,2012,134
Natural,Flood,Oceania,2012,2
Natural,Earthquake,Asia,2012,113
Natural,Epidemic,Africa,2012,10
Natural,Flood,Europe,2012,5
Natural,Flood,Africa,2012,49
Natural,Flood,Oceania,2012,2
Natural,Flood,Asia,2012,0
Natural,Storm,Africa,2012,35
Natural,Extreme temperature,Africa,2012,0
Natural,Flood,Africa,2012,1
Natural,Epidemic,Africa,2012,5
Natural,Extreme temperature,Asia,2012,45
Natural,Extreme temperature,Asia,2012,1
Natural,Flood,Americas,2012,13
Natural,Storm,Americas,2012,14
Natural,Storm,Africa,2012,77
Natural,Storm,Africa,2012,3
Natural,Storm,Africa,2012,0
Natural,Flood,Asia,2012,0
Natural,Storm,Americas,2012,41
Natural,Flood,Asia,2012,0
Natural,Flood,Americas,2012,0
Natural,Flood,Oceania,2012,5
Natural,Flood,Americas,2012,0
Natural,Flood,Americas,2012,29
Natural,Flood,Africa,2012,10
Natural,Flood,Americas,2012,3
Natural,Flood,Asia,2012,0
Natural,Flood,Europe,2012,1
Natural,Epidemic,Africa,2012,40
Natural,Storm,Asia,2012,25
Natural,Storm,Americas,2012,18
Natural,Flood,Americas,2012,0
Natural,Epidemic,Americas,2012,0
Natural,Epidemic,Americas,2012,11
Natural,Earthquake,Asia,2012,7
Natural,Wildfire,Europe,2012,2
Natural,Flood,Asia,2012,0
Natural,Epidemic,Africa,2012,88
Natural,Epidemic,Africa,2012,118
Natural,Flood,Europe,2012,0
Natural,Flood,Asia,2012,0
Natural,Flood,Africa,2012,4
Natural,Flood,Americas,2012,0
Natural,Flood,Americas,2012,9
Natural,Storm,Asia,2012,4
Natural,Storm,Americas,2012,0
Natural,Earthquake,Americas,2012,2
Natural,Earthquake,Americas,2012,1
Natural,Flood,Africa,2012,5
Natural,Flood,Asia,2012,53
Natural,Earthquake,Europe,2012,7
Natural,Flood,Asia,2012,74
Natural,Flood,Africa,2012,0
Natural,Earthquake,Asia,2012,2
Natural,Earthquake,Europe,2012,0
Natural,Flood,Asia,2012,0
Natural,Storm,Americas,2012,6
Natural,Storm,Africa,2012,0
Natural,Earthquake,Europe,2012,17
Natural,Earthquake,Asia,2012,73
Natural,Flood,Asia,2012,5
Natural,Flood,Africa,2012,73
Natural,Epidemic,Americas,2012,167
Natural,Flood,Asia,2012,0
Natural,Flood,Asia,2012,1
Natural,Flood,Asia,2012,91
Natural,Flood,Asia,2012,139
Natural,Storm,Americas,2012,9
Natural,Flood,Americas,2012,2
Natural,Flood,Asia,2012,6
Natural,Flood,Asia,2012,120
Natural,Flood,Asia,2012,20
Natural,Flood,Americas,2012,0
Natural,Flood,Asia,2012,72
Natural,Flood,Americas,2012,17
Natural,Flood,Asia,2012,19
Natural,Earthquake,Asia,2012,4
Natural,Earthquake,Asia,2012,0
Natural,Flood,Asia,2012,13
Natural,Flood,Asia,2012,30
Natural,Flood,Asia,2012,132
Natural,Flood,Asia,2012,0
Natural,Flood,Asia,2012,0
Natural,Epidemic,Asia,2012,30
Natural,Storm,Europe,2012,1
Natural,Flood,Europe,2012,172
Natural,Extreme temperature,Americas,2012,123
Natural,Epidemic,Africa,2012,20
Natural,Flood,Africa,2012,1
Natural,Flood,Asia,2012,35
Natural,Wildfire,Americas,2012,2
Natural,Storm,Americas,2012,1
Natural,Flood,Americas,2012,0
Natural,Flood,Americas,2012,16
Natural,Flood,Americas,2012,48
Natural,Flood,Americas,2012,0
Natural,Flood,Oceania,2012,0
Natural,Flood,Europe,2012,0
Natural,Flood,Americas,2012,2
Natural,Extreme temperature,Americas,2012,252
Natural,Flood,Asia,2012,88
Natural,Storm,Asia,2012,8
Natural,Storm,Asia,2012,10
Natural,Storm,Asia,2012,34
Natural,Storm,Asia,2012,58
Natural,Storm,Asia,2012,6
Natural,Epidemic,Africa,2012,35
Natural,Flood,Asia,2012,8
Natural,Flood,Asia,2012,112
Natural,Earthquake,Asia,2012,306
Natural,Storm,Americas,2012,12
Natural,Wildfire,Europe,2012,4
Natural,Flood,Africa,2012,35
Natural,Flood,Americas,2012,6
Natural,Storm,Asia,2012,3
Natural,Storm,Asia,2012,15
Natural,Epidemic,Africa,2012,105
Natural,Flood,Asia,2012,151
Natural,Storm,Asia,2012,2
Natural,Storm,Asia,2012,4
Natural,Storm,Asia,2012,17
Natural,Epidemic,Africa,2012,300
Natural,Storm,Asia,2012,11
Natural,Flood,Africa,2012,91
Natural,Storm,Americas,2012,1
Natural,Storm,Americas,2012,5
Natural,Storm,Americas,2012,13
Natural,Storm,Americas,2012,0
Natural,Storm,Americas,2012,1
Natural,Flood,Africa,2012,19
Natural,Flood,Asia,2012,2
Natural,Flood,Africa,2012,4
Natural,Earthquake,Asia,2012,0
Natural,Flood,Asia,2012,37
Natural,Epidemic,Africa,2012,36
Natural,Flood,Asia,2012,12
Natural,Flood,Asia,2012,30
Natural,Flood,Africa,2012,18
Natural,Earthquake,Asia,2012,0
Natural,Earthquake,Americas,2012,2
Natural,Flood,Africa,2012,20
Natural,Flood,Oceania,2012,5
Natural,Earthquake,Asia,2012,81
Natural,Flood,Asia,2012,34
Natural,Flood,Asia,2012,45
Natural,Volcanic activity,Americas,2012,0
Natural,Epidemic,Africa,2012,512
Natural,Epidemic,Africa,2012,38
Natural,Epidemic,Africa,2012,81
Natural,Epidemic,Africa,2012,2
Natural,Flood,Africa,2012,15
Natural,Flood,Asia,2012,480
Natural,Flood,Africa,2012,363
Natural,Storm,Asia,2012,4
Natural,Flood,Asia,2012,0
Natural,Flood,Asia,2012,0
Natural,Flood,Africa,2012,0
Natural,Flood,Asia,2012,0
Natural,Flood,Asia,2012,21
Natural,Flood,Africa,2012,0
Natural,Storm,Asia,2012,108
Natural,Epidemic,Africa,2012,16
Natural,Flood,Asia,2012,11
Natural,Earthquake,Asia,2012,1
Natural,Earthquake,Asia,2012,6
Natural,Flood,Americas,2012,9
Natural,Storm,Americas,2012,7
Natural,Flood,Americas,2012,14
Natural,Storm,Asia,2012,1
Natural,Storm,Asia,2012,36
Natural,Storm,Asia,2012,11
Natural,Earthquake,Americas,2012,44
Natural,Storm,Americas,2012,1
Natural,Storm,Americas,2012,11
Natural,Storm,Americas,2012,3
Natural,Storm,Americas,2012,75
Natural,Storm,Americas,2012,1
Natural,Storm,Americas,2012,54
Natural,Epidemic,Americas,2012,21
Natural,Extreme temperature,Europe,2012,14
Natural,Storm,Asia,2012,0
Natural,Storm,Asia,2012,20
Natural,Storm,Asia,2012,59
Natural,Epidemic,Africa,2012,38
Natural,Flood,Asia,2012,0
Natural,Earthquake,Asia,2012,38
Natural,Storm,Americas,2012,1
Natural,Storm,Asia,2012,40
Natural,Storm,Asia,2012,0
Natural,Flood,Asia,2012,13
Natural,Earthquake,Asia,2012,1
Natural,Flood,Asia,2012,4
Natural,Storm,Asia,2012,1
Natural,Flood,Africa,2012,10
Natural,Flood,Africa,2012,20
Natural,Flood,Europe,2012,7
Natural,Flood,Europe,2012,3
Natural,Flood,Europe,2012,10
Natural,Storm,Asia,2012,2
Natural,Flood,Americas,2012,12
Natural,Storm,Americas,2012,5
Natural,Storm,Asia,2012,0
Natural,Flood,Europe,2012,4
Natural,Flood,Africa,2012,13
Natural,Flood,Asia,2012,7
Natural,Flood,Africa,2012,6
Natural,Flood,Africa,2012,15
Natural,Flood,Asia,2012,26
Natural,Flood,Africa,2012,32
Natural,Flood,Asia,2012,58
Natural,Flood,Africa,2012,5
Natural,Flood,Americas,2012,5
Natural,Extreme temperature,Europe,2012,3
Natural,Extreme temperature,Europe,2012,11
Natural,Extreme temperature,Europe,2012,7
Natural,Extreme temperature,Europe,2012,2
Natural,Extreme temperature,Europe,2012,4
Natural,Extreme temperature,Europe,2012,6
Natural,Extreme temperature,Europe,2012,177
Natural,Extreme temperature,Europe,2012,170
Natural,Extreme temperature,Europe,2012,6
Natural,Extreme temperature,Europe,2012,83
Natural,Storm,Americas,2012,7
Natural,Flood,Europe,2012,0
Natural,Flood,Asia,2012,4
Natural,Storm,Americas,2012,0
Natural,Storm,Americas,2012,17
Natural,Epidemic,Africa,2012,171
Natural,Epidemic,Africa,2012,3
Natural,Flood,Africa,2012,14
Natural,Storm,Oceania,2012,2
Natural,Storm,Oceania,2012,0
Natural,Storm,Oceania,2012,12
Natural,Flood,Americas,2012,1
Natural,Storm,Asia,2012,1901
Natural,Storm,Oceania,2012,0
Natural,Epidemic,Americas,2012,29
Natural,Earthquake,Asia,2012,6
Natural,Storm,Americas,2012,28
Natural,Flood,Asia,2012,14
Natural,Flood,Asia,2012,21
Natural,Flood,Africa,2012,25
Natural,Extreme temperature,Asia,2012,72
Natural,Extreme temperature,Asia,2013,49
Natural,Extreme temperature,Asia,2012,0
Natural,Storm,Oceania,2012,3
Natural,Earthquake,Asia,2012,0
Natural,Flood,Asia,2012,53
Natural,Extreme temperature,Asia,2012,249
Natural,Flood,Asia,2012,3
Natural,Storm,Asia,2012,24
Natural,Wildfire,Americas,2012,1
Natural,Earthquake,Asia,2012,0
Natural,Flood,Europe,2012,0
Natural,Flood,Europe,2012,1
Natural,Storm,Asia,2012,0
Natural,Flood,Europe,2012,0
Natural,Flood,Europe,2012,0
Natural,Flood,Europe,2012,4
Natural,Storm,Africa,2012,15
Natural,Storm,Asia,2012,16
Natural,Extreme temperature,Asia,2012,0
Natural,Storm,Asia,2012,5
Natural,Storm,Asia,2012,0
Natural,Storm,Asia,2012,12
Natural,Flood,Asia,2012,20
Natural,Storm,Asia,2012,3
Natural,Flood,Asia,2012,5
Natural,Flood,Asia,2012,16
Natural,Flood,Asia,2012,70
Natural,Flood,Asia,2012,8
Natural,Flood,Asia,2012,26
Natural,Storm,Asia,2012,2
Natural,Storm,Asia,2012,8
Natural,Storm,Asia,2012,0
Natural,Storm,Asia,2012,0
Natural,Flood,Americas,2012,6
Natural,Flood,Americas,2012,17
Natural,Earthquake,Asia,2012,0
Natural,Flood,Africa,2012,4
Natural,Epidemic,Americas,2012,11
Natural,Storm,Americas,2012,1
Natural,Flood,Asia,2012,29
Natural,Flood,Asia,2012,15
Natural,Earthquake,Asia,2012,0
Natural,Wildfire,Americas,2012,7
Natural,Wildfire,Americas,2012,5
Natural,Extreme temperature,Asia,2012,16
Natural,Flood,Asia,2012,15
Natural,Storm,Americas,2012,3
Natural,Storm,Americas,2012,0
Natural,Storm,Americas,2012,0
Natural,Storm,Americas,2012,0
Natural,Storm,Americas,2012,1
Natural,Storm,Americas,2012,5
Natural,Storm,Americas,2012,0
Natural,Drought,Americas,2012,0
Natural,Drought,Africa,2012,0
Natural,Drought,Asia,2012,0
Natural,Drought,Africa,2012,0
Natural,Drought,Asia,2012,0
Natural,Drought,Americas,2012,0
Natural,Drought,Africa,2012,0
Natural,Drought,Europe,2012,0
Natural,Drought,Africa,2012,0
Natural,Drought,Americas,2012,0
Natural,Drought,Americas,2012,0
Natural,Drought,Europe,2012,0
Natural,Drought,Asia,2012,0
Natural,Drought,Europe,2012,0
Natural,Drought,Americas,2012,0
Natural,Drought,Europe,2012,0
Natural,Drought,Americas,2012,0
Natural,Drought,Africa,2012,0
Natural,Flood,Americas,2013,4
Natural,Flood,Asia,2013,34
Natural,Storm,Oceania,2013,6
Natural,Extreme temperature,Europe,2013,4
Natural,Epidemic,Africa,2013,18
Natural,Flood,Africa,2013,119
Natural,Flood,Africa,2013,3
Natural,Flood,Africa,2013,0
Natural,Storm,Americas,2013,3
Natural,Flood,Asia,2013,10
Natural,Earthquake,Asia,2013,1
Natural,Wildfire,Oceania,2013,1
Natural,Flood,Africa,2013,125
Natural,Storm,Africa,2013,9
Natural,Storm,Africa,2013,0
Natural,Extreme temperature,Asia,2013,0
Natural,Flood,Oceania,2013,0
Natural,Earthquake,Oceania,2013,10
Natural,Wildfire,Africa,2013,0
Natural,Flood,Africa,2013,12
Natural,Storm,Africa,2013,42
Natural,Flood,Asia,2013,8
Natural,Storm,Asia,2013,1
Natural,Flood,Asia,2013,52
Natural,Flood,Asia,2013,5
Natural,Storm,Asia,2013,2
Natural,Epidemic,Africa,2013,2
Natural,Storm,Americas,2013,15
Natural,Storm,Americas,2013,1
Natural,Flood,Americas,2013,67
Natural,Flood,Americas,2013,25
Natural,Earthquake,Americas,2013,0
Natural,Flood,Europe,2013,1
Natural,Flood,Europe,2013,0
Natural,Flood,Asia,2013,17
Natural,Storm,Asia,2013,2
Natural,Flood,Asia,2013,34
Natural,Flood,Americas,2013,30
Natural,Storm,Africa,2013,0
Natural,Flood,Africa,2013,11
Natural,Storm,Asia,2013,9
Natural,Earthquake,Asia,2013,0
Natural,Storm,Asia,2013,25
Natural,Storm,Asia,2013,31
Natural,Storm,Asia,2013,3
Natural,Storm,Asia,2013,2
Natural,Storm,Asia,2013,9
Natural,Earthquake,Asia,2013,37
Natural,Earthquake,Asia,2013,0
Natural,Earthquake,Asia,2013,41
Natural,Earthquake,Asia,2013,198
Natural,Storm,Americas,2013,4
Natural,Storm,Americas,2013,3
Natural,Flood,Americas,2013,52
Natural,Earthquake,Europe,2013,0
Natural,Flood,Africa,2013,5
Natural,Flood,Africa,2013,96
Natural,Flood,Africa,2013,9
Natural,Flood,Africa,2013,0
Natural,Flood,Asia,2013,11
Natural,Earthquake,Asia,2013,0
Natural,Storm,Asia,2013,17
Natural,Storm,Asia,2013,8
Natural,Storm,Asia,2013,7
Natural,Epidemic,Africa,2013,7
Natural,Earthquake,Asia,2013,3
Natural,Epidemic,Africa,2013,0
Natural,Storm,Americas,2013,29
Natural,Flood,Asia,2013,10
Natural,Earthquake,Asia,2013,18
Natural,Storm,Europe,2013,1
Natural,Flood,Asia,2013,24
Natural,Extreme temperature,Europe,2013,25
Natural,Flood,Asia,2013,20
Natural,Storm,Americas,2013,6
Natural,Storm,Americas,2013,27
Natural,Flood,Americas,2013,0
Natural,Storm,Americas,2013,4
Natural,Flood,Americas,2013,4
Natural,Flood,Asia,2013,6054
Natural,Storm,Asia,2013,0
Natural,Flood,Africa,2013,13
Natural,Flood,Asia,2013,20
Natural,Flood,Asia,2013,55
Natural,Flood,Asia,2013,12
Natural,Flood,Asia,2013,12
Natural,Flood,Europe,2013,4
Natural,Flood,Europe,2013,15
Natural,Flood,Europe,2013,4
Natural,Flood,Europe,2013,0
Natural,Flood,Europe,2013,1
Natural,Earthquake,Asia,2013,4
Natural,Extreme temperature,Asia,2013,557
Natural,Wildfire,Americas,2013,0
Natural,Wildfire,Americas,2013,2
Natural,Storm,Americas,2013,4
Natural,Wildfire,Americas,2013,19
Natural,Flood,Americas,2013,6
Natural,Flood,Americas,2013,0
Natural,Flood,Europe,2013,0
Natural,Flood,Europe,2013,2
Natural,Storm,Europe,2013,0
Natural,Storm,Africa,2013,3
Natural,Flood,Asia,2013,15
Natural,Flood,Asia,2013,58
Natural,Flood,Asia,2013,11
Natural,Storm,Asia,2013,11
Natural,Earthquake,Asia,2013,48
Natural,Earthquake,Asia,2013,95
Natural,Flood,Asia,2013,51
Natural,Storm,Asia,2013,9
Natural,Storm,Asia,2013,3
Natural,Flood,Americas,2013,2
Natural,Flood,Asia,2013,0
Natural,Flood,Asia,2013,55
Natural,Storm,Asia,2013,7
Natural,Storm,Asia,2013,7
Natural,Flood,Asia,2013,233
Natural,Flood,Asia,2013,174
Natural,Storm,Asia,2013,1
Natural,Flood,Asia,2013,36
Natural,Flood,Asia,2013,7
Natural,Flood,Asia,2013,0
Natural,Flood,Asia,2013,10
Natural,Flood,Asia,2013,5
Natural,Flood,Asia,2013,5
Natural,Flood,Asia,2013,12
Natural,Earthquake,Oceania,2013,0
Natural,Storm,Asia,2013,88
Natural,Storm,Asia,2013,18
Natural,Flood,Asia,2013,43
Natural,Flood,Asia,2013,31
Natural,Flood,Asia,2013,234
Natural,Flood,Americas,2013,3
Natural,Flood,Europe,2013,0
Natural,Flood,Asia,2013,52
Natural,Flood,Africa,2013,76
Natural,Flood,Africa,2013,0
Natural,Flood,Asia,2013,80
Natural,Flood,Americas,2013,3
Natural,Flood,Africa,2013,7
Natural,Flood,Americas,2013,5
Natural,Flood,Europe,2013,4
Natural,Flood,Africa,2013,18
Natural,Storm,Asia,2013,0
Natural,Storm,Asia,2013,2
Natural,Epidemic,Americas,2013,8
Natural,Flood,Asia,2013,0
Natural,Flood,Africa,2013,37
Natural,Earthquake,Asia,2013,3
Natural,Wildfire,Americas,2013,0
Natural,Extreme temperature,Asia,2013,338
Natural,Flood,Asia,2013,118
Natural,Flood,Asia,2013,40
Natural,Storm,Asia,2013,0
Natural,Epidemic,Africa,2013,55
Natural,Flood,Africa,2013,2
Natural,Wildfire,Europe,2013,9
Natural,Flood,Asia,2013,23
Natural,Storm,Americas,2013,0
Natural,Storm,Americas,2013,14
Natural,Flood,Africa,2013,32
Natural,Flood,Asia,2013,20
Natural,Flood,Asia,2013,11
Natural,Storm,Asia,2013,0
Natural,Storm,Asia,2013,7
Natural,Flood,Asia,2013,31
Natural,Flood,Asia,2013,73
Natural,Flood,Europe,2013,9
Natural,Flood,Americas,2013,13
Natural,Flood,Americas,2013,9
Natural,Volcanic activity,Americas,2013,0
Natural,Extreme temperature,Americas,2013,1
Natural,Storm,Americas,2013,169
Natural,Flood,Asia,2013,0
Natural,Extreme temperature,Americas,2013,18
Natural,Flood,Africa,2013,0
Natural,Epidemic,Asia,2013,77
Natural,Flood,Africa,2013,8
Natural,Flood,Americas,2013,27
Natural,Epidemic,Africa,2013,55
Natural,Flood,Americas,2013,0
Natural,Storm,Asia,2013,20
Natural,Storm,Asia,2013,5
Natural,Storm,Asia,2013,0
Natural,Flood,Africa,2013,8
Natural,Flood,Africa,2013,0
Natural,Wildfire,Africa,2013,1
Natural,Flood,Africa,2013,0
Natural,Storm,Asia,2013,6
Natural,Flood,Europe,2013,0
Natural,Flood,Asia,2013,200
Natural,Flood,Asia,2013,30
Natural,Earthquake,Asia,2013,399
Natural,Flood,Africa,2013,2
Natural,Flood,Africa,2013,0
Natural,Flood,Africa,2013,19
Natural,Earthquake,Asia,2013,230
Natural,Storm,Asia,2013,39
Natural,Storm,Europe,2013,7
Natural,Storm,Europe,2013,1
Natural,Storm,Europe,2013,1
Natural,Storm,Europe,2013,4
Natural,Storm,Europe,2013,2
Natural,Epidemic,Africa,2013,0
Natural,Epidemic,Africa,2013,0
Natural,Flood,Asia,2013,72
Natural,Storm,Asia,2013,47
Natural,Wildfire,Oceania,2013,2
Natural,Wildfire,Americas,2013,1
Natural,Earthquake,Americas,2013,1
Natural,Storm,Americas,2013,23
Natural,Extreme temperature,Americas,2013,0
Natural,Storm,Americas,2013,2
Natural,Storm,Americas,2013,0
Natural,Earthquake,Americas,2013,0
Natural,Flood,Europe,2013,2
Natural,Flood,Asia,2013,29
Natural,Storm,Asia,2013,1
Natural,Storm,Asia,2013,6
Natural,Flood,Asia,2013,17
Natural,Flood,Asia,2013,3
Natural,Flood,Asia,2013,7
Natural,Flood,Asia,2013,33
Natural,Storm,Asia,2013,74
Natural,Storm,Asia,2013,31
Natural,Flood,Oceania,2013,0
Natural,Storm,Oceania,2013,0
Natural,Flood,Africa,2013,1
Natural,Flood,Asia,2013,0
Natural,Storm,Asia,2013,8
Natural,Storm,Asia,2013,0
Natural,Storm,Asia,2013,20
Natural,Storm,Asia,2013,20
Natural,Flood,Asia,2013,61
Natural,Storm,Asia,2013,5
Natural,Storm,Asia,2013,7354
Natural,Storm,Oceania,2013,0
Natural,Storm,Asia,2013,16
Natural,Flood,Asia,2013,20
Natural,Earthquake,Asia,2013,1
Natural,Storm,Asia,2013,4
Natural,Storm,Africa,2013,162
Natural,Storm,Americas,2013,11
Natural,Flood,Europe,2013,18
Natural,Flood,Asia,2013,47
Natural,Flood,Asia,2013,15
Natural,Flood,Africa,2013,98
Natural,Flood,Asia,2013,76
Natural,Epidemic,Africa,2013,7
Natural,Epidemic,Africa,2013,2
Natural,Earthquake,Asia,2013,0
Natural,Storm,Americas,2013,14
Natural,Flood,Africa,2013,0
Natural,Storm,Asia,2013,32
Natural,Earthquake,Asia,2013,22
Natural,Epidemic,Africa,2013,6
Natural,Flood,Africa,2013,0
Natural,Flood,Africa,2013,0
Natural,Epidemic,Americas,2013,3
Natural,Epidemic,Americas,2013,27
Natural,Epidemic,Americas,2013,3
Natural,Epidemic,Americas,2013,91
Natural,Storm,Europe,2013,0
Natural,Storm,Asia,2013,0
Natural,Flood,Asia,2013,11
Natural,Epidemic,Africa,2013,16
Natural,Epidemic,Oceania,2013,8
Natural,Flood,Americas,2013,4
Natural,Flood,Americas,2013,2
Natural,Flood,Americas,2013,7
Natural,Storm,Asia,2013,10
Natural,Earthquake,Asia,2013,8
Natural,Storm,Europe,2013,0
Natural,Storm,Europe,2013,0
Natural,Storm,Europe,2013,1
Natural,Storm,Europe,2013,2
Natural,Storm,Europe,2013,0
Natural,Storm,Europe,2013,4
Natural,Storm,Europe,2013,7
Natural,Flood,Americas,2013,19
Natural,Flood,Americas,2013,2
Natural,Storm,Asia,2013,4
Natural,Storm,Asia,2013,1
Natural,Extreme temperature,Americas,2013,10
Natural,Extreme temperature,Americas,2013,19
Natural,Storm,Europe,2013,0
Natural,Storm,Europe,2013,0
Natural,Storm,Europe,2013,0
Natural,Storm,Europe,2013,1
Natural,Storm,Europe,2013,5
Natural,Storm,Europe,2013,0
Natural,Storm,Europe,2013,0
Natural,Flood,Americas,2013,0
Natural,Flood,Americas,2013,6
Natural,Flood,Americas,2013,12
Natural,Flood,Asia,2013,23
Natural,Flood,Africa,2013,0
Natural,Flood,Asia,2013,4
Natural,Flood,Asia,2013,0
Natural,Volcanic activity,Asia,2013,0
Natural,Volcanic activity,Americas,2013,0
Natural,Flood,Americas,2013,74
Natural,Flood,Africa,2013,14
Natural,Flood,Africa,2013,16
Natural,Storm,Europe,2013,0
Natural,Storm,Americas,2013,2
Natural,Extreme temperature,Europe,2013,760
Natural,Storm,Americas,2013,20
Natural,Storm,Americas,2013,4
Natural,Flood,Americas,2013,64
Natural,Flood,Asia,2013,4
Natural,Flood,Asia,2013,0
Natural,Earthquake,Asia,2013,0
Natural,Flood,Americas,2013,5
Natural,Epidemic,Africa,2013,113
Natural,Flood,Asia,2013,3
Natural,Earthquake,Asia,2013,1
Natural,Earthquake,Asia,2013,0
Natural,Storm,Asia,2013,12
Natural,Extreme temperature,Asia,2013,0
Natural,Epidemic,Africa,2013,0
Natural,Epidemic,Africa,2013,19
Natural,Flood,Europe,2013,2
Natural,Epidemic,Africa,2013,17
Natural,Flood,Asia,2013,119
Natural,Flood,Americas,2013,1
Natural,Storm,Americas,2013,1
Natural,Storm,Americas,2013,0
Natural,Earthquake,Asia,2013,0
Natural,Extreme temperature,Asia,2013,40
Natural,Drought,Asia,2013,0
Natural,Drought,Africa,2013,0
Natural,Drought,Oceania,2013,0
